ts,open,close,session
1782165600,738.04,736.25,post
1782169200,736.24,736.17,post
1782201600,720.11,717.64,pre
1782205200,717.6507,720.3276,pre
1782208800,720.41,718.2,pre
1782212400,718.21,718.0,pre
1782216000,718.0,717.18,pre
1782219600,717.15,715.77,pre
1782221400,715.74,722.015,regular
1782225000,722.05,715.77,regular
1782228600,715.7,719.39,regular
1782232200,719.42,719.115,regular
1782235800,719.1,715.88,regular
1782239400,715.84,715.23,regular
1782243000,715.24,713.52,regular
1782244800,713.65,716.0,post
1782248400,715.94,716.71,post
1782252000,716.64,714.45,post
1782255600,714.48,716.04,post
1782288000,716.934,718.48,pre
1782291600,718.54,717.73,pre
1782295200,717.76,717.9,pre
1782298800,717.99,716.48,pre
1782302400,716.495,718.73,pre
1782306000,718.72,715.43,pre
1782307800,714.8,715.15,regular
1782311400,715.19,717.42,regular
1782315000,717.41,716.27,regular
1782318600,716.265,708.03,regular
1782322200,708.06,711.09,regular
1782325800,711.14,707.3223,regular
1782329400,707.34,710.63,regular
1782331200,710.69,724.44,post
1782334800,724.32,723.99,post
1782338400,724.01,723.3882,post
1782342000,723.4,724.54,post
1782374400,726.4452,726.28,pre
1782378000,726.267,725.44,pre
1782381600,725.53,726.1085,pre
1782385200,726.12,724.91,pre
1782388800,724.84,725.5,pre
1782392400,725.2,725.92,pre
1782394200,725.91,712.31,regular
1782397800,712.29,712.92,regular
1782401400,713.045,716.57,regular
1782405000,716.565,716.5868,regular
1782408600,716.68,719.27,regular
1782412200,719.26,714.58,regular
1782415800,714.55,716.26,regular
1782417600,716.42,716.49,post
1782421200,716.32,715.8,post
1782424800,715.84,714.48,post
1782428400,714.5309,715.1,post
1782460800,711.07,710.6,pre
1782464400,710.53,707.62,pre
1782468000,707.45,707.5,pre
1782471600,707.4199,707.405,pre
1782475200,707.38,707.91,pre
1782478800,707.89,707.21,pre
1782480600,707.09,712.7199,regular
1782484200,712.69,712.51,regular
1782487800,712.5201,711.85,regular
1782491400,711.9,713.615,regular
1782495000,713.57,709.49,regular
1782498600,709.48,709.24,regular
1782502200,709.26,705.54,regular
1782504000,705.96,705.415,post
1782507600,705.42,705.3626,post
1782511200,705.3609,706.395,post
1782514800,706.35,706.14,post
1782720000,714.46,715.21,pre
1782723600,715.12,714.87,pre
1782727200,714.98,715.75,pre
1782730800,715.76,715.58,pre
1782734400,715.51,715.62,pre
1782738000,715.68,713.98,pre
1782739800,713.99,711.84,regular
1782743400,711.86,717.23,regular
1782747000,717.24,719.5986,regular
1782750600,719.64,723.0,regular
1782754200,722.99,722.5337,regular
1782757800,722.6,723.43,regular
1782761400,723.46,724.03,regular
1782763200,723.97,722.89,post
1782766800,722.95,723.16,post
1782770400,723.2,723.245,post
1782774000,723.26,724.02,post
1782806400,725.03,726.11,pre
1782810000,726.16,724.56,pre
1782813600,724.54,725.89,pre
1782817200,725.83,726.28,pre
1782820800,726.33,724.0,pre
1782824400,723.98,724.12,pre
1782826200,724.17,732.9884,regular
1782829800,733.03,733.025,regular
1782833400,733.06,735.035,regular
1782837000,735.039,735.88,regular
1782840600,735.94,735.98,regular
1782844200,736.01,737.05,regular
1782847800,737.05,735.76,regular
1782849600,735.77,735.42,post
1782853200,735.5,735.466,post
1782856800,735.64,735.7,post
1782860400,735.76,736.29,post
1782892800,732.38,731.44,pre
1782896400,731.56,731.99,pre
1782900000,731.96,733.0299,pre
1782903600,733.0205,733.11,pre
1782907200,733.12,732.415,pre
1782910800,732.37,729.18,pre
1782912600,729.16,730.28,regular
1782916200,730.24,731.6216,regular
1782919800,731.61,729.23,regular
1782923400,729.225,728.33,regular
1782927000,728.35,727.12,regular
1782930600,727.09,727.9091,regular
1782934200,727.905,725.13,regular
1782936000,725.17,724.825,post
1782939600,724.85,725.62,post
1782943200,725.51,725.915,post
1782946800,725.9796,724.36,post
1782979200,721.23,721.84,pre
1782982800,721.788,723.2188,pre
1782986400,723.11,722.32,pre
1782990000,722.43,723.74,pre
1782993600,723.7191,727.83,pre
1782997200,727.96,725.58,pre
