ts,open,close,session
1756418400,232.58,232.41,post
1756422000,232.4786,232.53,post
1756454400,232.3,231.57,pre
1756458000,231.53,231.49,pre
1756461600,231.47,231.55,pre
1756465200,231.55,232.11,pre
1756468800,232.11,232.24,pre
1756472400,232.24,232.56,pre
1756474200,232.56,232.8096,regular
1756477800,232.805,232.96,regular
1756481400,232.985,232.5,regular
1756485000,232.51,232.03,regular
1756488600,232.0325,232.18,regular
1756492200,232.19,232.3543,regular
1756495800,232.35,232.27,regular
1756497600,232.27,232.06,post
1756501200,232.0999,232.1,post
1756504800,232.2,232.0999,post
1756508400,232.1,232.03,post
1756800000,231.46,231.05,pre
1756803600,231.1,231.15,pre
1756807200,231.15,230.5,pre
1756810800,230.36,230.69,pre
1756814400,230.68,230.4292,pre
1756818000,230.4,229.43,pre
1756819800,229.7,230.6,regular
1756823400,230.6,227.829,regular
1756827000,227.82,227.85,regular
1756830600,227.8437,228.41,regular
1756834200,228.42,228.4,regular
1756837800,228.4,228.94,regular
1756841400,228.9247,229.71,regular
1756843200,229.72,238.1177,post
1756846800,238.06,236.93,post
1756850400,236.85,235.55,post
1756854000,235.69,236.8,post
1756886400,235.63,236.05,pre
1756890000,236.01,236.3,pre
1756893600,236.31,237.74,pre
1756897200,237.66,238.74,pre
1756900800,238.66,238.15,pre
1756904400,238.2,237.17,pre
1756906200,237.2,236.83,regular
1756909800,236.8139,236.011,regular
1756913400,236.02,236.49,regular
1756917000,236.4998,237.4272,regular
1756920600,237.425,236.91,regular
1756924200,236.9,237.155,regular
1756927800,237.1558,238.49,regular
1756929600,238.49,238.13,post
1756933200,238.16,238.1278,post
1756936800,238.02,238.0,post
1756940400,238.0,238.0408,post
1756972800,238.48,238.32,pre
1756976400,238.32,238.04,pre
1756980000,238.05,237.73,pre
1756983600,237.82,237.83,pre
1756987200,237.82,237.4,pre
1756990800,237.4048,238.45,pre
1756992600,238.45,237.69,regular
1756996200,237.68,237.4,regular
1756999800,237.39,237.16,regular
1757003400,237.15,238.04,regular
1757007000,238.0401,238.06,regular
1757010600,238.07,238.7045,regular
1757014200,238.7,239.71,regular
1757016000,239.7,239.59,post
1757019600,239.59,239.33,post
1757023200,239.26,239.3,post
1757026800,239.3,239.1999,post
1757059200,239.5,239.43,pre
1757062800,239.43,239.32,pre
1757066400,239.32,239.26,pre
1757070000,239.25,239.3,pre
1757073600,239.33,239.15,pre
1757077200,239.2182,240.0,pre
1757079000,239.99,239.285,regular
1757082600,239.25,239.805,regular
1757086200,239.82,238.77,regular
1757089800,238.78,239.625,regular
1757093400,239.6485,239.12,regular
1757097000,239.12,239.925,regular
1757100600,239.93,239.67,regular
1757102400,239.68,239.6,post
